Edge,TimeStartEdge,Distance,Accidents
30554,16.37,216,0
236459,8.23,176,0
310051,19.07,240,0
378672,19.10,378,0
261946,14.05,75,0
14927,14.15,118,0
168,9.15,7265,0
225747,9.23,195,0
112330,9.35,249,1
391590,9.65,97,0
393855,17.05,160,0
159552,17.42,162,0
27217,17.60,7179,0
159205,8.43,242,0
297384,14.13,63,0
449643,14.38,23,0
1866,10.12,101,0
1871,10.13,84,0
221701,10.18,269,0
12473,9.28,476,0
4682,9.45,1817,0
12471,17.05,224,0
159417,17.08,2643,0
240731,17.13,328,0
192366,17.17,1746,0
192367,17.18,390,0
120002,17.22,1839,0
240338,17.37,1300,0
450741,17.45,219,0
142579,23.00,14,0
12825,22.08,259,0
455230,8.15,32,0
181345,16.22,63,0
380782,9.10,8,0
396521,15.05,135,0
246437,15.10,165,0
177033,15.27,2296,0
240507,21.00,137,0
36415,21.07,303,0
239265,21.08,356,0
53639,21.30,491,0
159417,11.13,2643,0
12815,11.25,283,0
119998,11.27,105,0
120002,11.27,1839,0
83710,11.28,1546,0
400830,11.33,103,0
396101,11.53,1000,0
396105,11.60,316,0
350835,20.18,2401,0
350841,20.23,2205,0
459584,20.32,93,0
269874,20.70,128,0
456825,14.13,96,0
378625,21.05,74,0
384431,21.08,30,0
5884,8.03,236,0
411449,9.22,182,0
325582,9.30,134,0
374023,19.05,104,0
10384,19.17,1437,0
122381,19.20,231,0
122382,19.20,2636,0
4096,11.03,724,0
49716,11.10,41,0
66884,11.22,125,0
458280,21.03,247,0
187960,21.08,398,0
378581,9.05,102,0
378586,9.05,117,0
302793,19.07,73,0
213318,19.32,75,0
2063,8.00,111,0
14518,8.25,266,0
260372,8.28,43,0
230980,17.02,51,0
23900,17.17,571,0
299940,17.23,488,0
12498,17.27,637,0
31397,17.57,50,0
213906,7.37,260,0
9564,13.07,290,0
313292,13.12,185,0
453855,13.17,124,0
13639,10.13,610,0
244985,10.17,1023,0
9762,10.18,459,0
454834,10.33,139,0
72571,14.03,83,0
180122,14.23,61,0
180188,20.33,60,0
274381,20.37,171,0
180213,20.38,73,0
405994,20.43,122,0
159558,17.15,313,0
159540,17.22,163,0
312964,17.32,2318,0
279054,11.05,75,0
463244,11.18,147,0
352444,20.12,286,0
213317,20.23,98,0
323503,9.02,1414,0
9414,9.07,814,0
50943,9.12,5961,0
286347,9.42,5085,0
235307,9.53,143,0
439753,14.10,41,0
401335,14.18,4848,0
401336,14.23,242,0
56709,14.30,2316,0
48801,14.32,1901,0
19779,14.50,3379,0
329973,14.62,29,0
257304,14.65,114,0
185672,7.08,77,0
243283,16.12,59,0
354782,9.00,87,0
282081,9.10,62,0
423121,9.20,17,0
391693,11.12,138,0
346394,11.18,314,0
274090,11.20,204,0
53670,11.27,13,0
10746,19.02,155,0
180211,19.30,13,0
180206,4.08,68,0
409718,4.20,322,0
181799,11.17,34,0
380008,11.33,79,0
181381,19.23,109,0
114994,19.38,619,0
404175,9.05,85,0
59189,9.15,924,0
396527,9.17,124,0
215843,15.13,210,0
125810,15.20,188,0
289290,15.33,90,0
387761,15.47,271,0
83708,10.45,1914,0
4682,10.52,1817,0
2289,10.55,701,0
341530,10.70,165,0
361916,19.28,1160,0
83710,19.35,1546,0
246680,19.38,611,0
240340,19.48,632,0
225887,19.63,343,0
336021,19.70,597,0
188833,14.07,31,0
7560,8.37,158,0
248198,17.28,14,0
272063,17.30,116,0
458438,17.02,77,0
475024,17.02,116,0
8826,21.00,39,0
413757,10.03,456,0
450719,19.27,226,0
259864,10.25,64,0
181785,17.08,197,0
272074,17.30,325,0
430365,15.20,123,0
132877,15.33,290,0
450736,15.37,242,0
306896,3.08,45,1
430371,3.28,128,0
395531,3.37,222,0
395528,3.42,69,0
276538,10.05,70,0
393465,21.07,148,0
276533,21.07,99,0
248795,18.02,31,0
36216,7.00,103,0
346116,7.05,183,0
52328,7.08,386,0
351392,7.12,424,0
122382,7.38,2636,0
8231,7.45,467,0
55599,7.47,395,0
331405,7.77,34,0
315249,7.83,228,0
395215,16.07,18,0
8831,16.10,27,0
51675,16.57,385,0
54085,16.57,3218,0
184051,16.63,139,0
470233,16.65,168,0
470234,16.65,2965,0
401322,16.83,129,0
6940,12.02,24,0
71370,12.10,133,0
341432,19.10,28,1
379452,19.12,71,0
259854,11.20,67,0
398929,22.23,102,0
29847,7.03,180,1
256344,16.00,119,0
138059,16.05,117,0
6885,16.07,262,0
29847,16.23,180,1
402522,12.03,2354,0
142038,12.10,2877,0
33256,12.23,391,0
15640,12.38,107,0
206913,20.02,157,0
165112,20.12,119,0
272821,20.17,328,0
43644,20.32,1322,0
307426,8.18,95,0
309082,16.03,292,0
180440,16.05,101,0
54425,16.07,980,0
180439,16.02,86,0
2277,10.02,107,0
33591,15.15,72,0
12670,15.20,46,0
414736,21.03,32,0
455253,21.07,84,0
392831,21.18,120,0
310417,21.20,276,1
220462,9.02,166,0
180160,9.07,144,0
296332,9.07,68,0
239366,9.18,57,0
33581,17.30,78,0
7878,17.33,69,0
180173,17.58,38,0
240934,9.07,256,0
446039,9.20,89,0
11169,9.20,48,0
11831,17.15,2997,1
12645,17.20,1616,0
240371,8.03,79,0
274363,14.02,73,0
282753,8.05,101,0
191763,18.15,77,0
14723,18.18,121,0
439233,18.25,161,0
118951,8.07,75,1
331688,8.17,15,0
395413,14.18,10,0
394098,8.35,974,0
6476,8.43,1039,0
246685,8.47,498,0
7515,8.48,1489,0
148730,8.53,341,0
361923,8.62,2786,0
15372,8.67,349,0
20326,8.75,4,0
192366,15.20,1746,0
83711,15.28,510,0
128266,15.45,245,0
128263,15.47,498,0
176473,15.72,132,0
312955,17.45,1698,0
312964,17.48,2318,0
168,2.15,7265,0
421420,2.67,105,0
126682,9.08,19,0
393774,17.03,235,0
40298,17.12,124,0
379021,9.07,99,0
30564,9.07,158,0
455398,17.07,12,0
25351,17.22,79,0
182240,14.15,217,0
397109,21.13,86,0
94451,20.00,83,0
395409,9.00,43,0
376111,9.03,173,0
368996,9.15,206,0
280633,20.22,26,0
242101,10.10,142,0
92967,20.32,462,0
242099,20.55,67,0
272899,20.57,263,0
99172,20.58,74,0
11138,9.10,166,1
390747,20.07,118,1
11138,20.22,166,1
8647,20.23,113,0
8138,10.28,114,0
395408,19.17,90,0
274369,19.40,196,0
7515,9.20,1489,0
2960,17.33,182,0
26379,17.35,222,0
27173,17.47,335,1
275809,10.43,109,0
2338,19.05,2402,0
159416,19.10,307,0
12874,19.13,399,0
2210,19.15,543,0
2211,19.17,1803,0
361916,19.18,1160,0
12816,19.22,225,0
408048,19.03,18,0
359903,21.20,315,0
416686,14.02,252,0
209177,23.17,139,0
443152,23.28,280,0
409733,9.20,3157,0
11831,15.13,2997,0
12488,11.02,37,0
12477,11.03,91,0
82657,11.12,74,0
469875,19.02,38,0
180191,19.05,79,0
29915,9.13,118,0
273433,9.20,72,0
182941,9.20,221,0
239533,9.40,117,0
7569,18.05,75,0
421494,18.13,10,0
12081,18.32,221,0
12458,18.42,59,0
26380,10.02,264,0
298549,14.08,60,0
466253,14.13,202,0
87212,9.02,534,0
65469,9.18,595,0
118961,9.43,551,0
181803,9.60,471,0
134286,8.03,125,0
140511,8.08,102,0
162750,8.05,108,0
162735,8.07,53,0
13163,8.10,172,0
261818,16.07,71,0
8138,17.00,114,0
184642,17.02,58,0
159539,9.03,110,0
381774,9.20,106,0
327468,9.23,1149,0
180518,9.33,341,0
27217,9.35,7179,0
26386,9.53,5750,0
152098,9.65,203,0
22349,18.07,506,0
168,18.23,7265,0
54425,18.50,980,0
10441,18.57,430,0
186730,18.65,380,0
186754,18.68,50,0
351428,18.70,206,0
130039,8.08,85,0
330093,20.13,26,0
262127,20.15,285,0
363185,20.27,69,0
417730,17.00,19,0
392519,17.12,108,0
5854,17.17,6,0
278711,9.00,31,0
213670,9.17,99,1
248809,17.20,28,0
213670,17.22,99,1
180223,17.30,48,0
180382,17.33,69,0
140239,16.17,290,0
30167,1.13,390,0
50943,1.15,5961,0
26383,1.22,206,0
259854,11.22,67,0
275707,8.03,222,0
180193,8.17,173,0
210430,8.25,66,0
439034,9.18,528,0
16486,9.20,736,0
292327,9.23,151,0
29847,9.32,180,0
159536,17.18,54,0
118485,17.22,76,0
240272,17.23,236,0
62094,8.05,103,0
401456,8.07,152,0
52997,14.03,117,0
53024,14.08,263,0
378626,21.00,102,0
13818,21.07,85,0
245303,21.12,36,0
375125,21.13,92,0
309080,11.02,183,0
273510,11.33,317,0
356848,19.07,357,0
239533,19.28,117,0
5771,16.08,19,0
417788,9.10,52,0
300853,9.08,30,0
403196,9.20,190,0
289293,13.23,93,1
122382,13.43,2636,0
274949,13.60,66,0
439857,13.70,111,0
239533,13.73,117,0
180183,13.88,9,0
180182,21.05,74,0
429339,21.10,13,0
173277,21.43,1665,0
289293,21.70,93,1
134831,21.85,113,0
75809,21.92,31,0
186740,9.25,210,0
401465,18.23,441,0
10457,18.07,78,0
10626,18.12,60,0
209079,7.17,158,0
48180,19.02,16,0
29913,9.03,360,0
83732,18.05,69,0
12080,18.30,208,0
443833,10.17,77,0
7460,16.05,81,0
302797,16.07,36,0
256137,8.10,53,0
5198,8.28,186,0
122398,8.35,1470,0
51673,8.40,1942,0
54085,8.43,3218,0
381455,8.57,40,0
351439,13.12,113,0
400780,13.18,157,0
470242,13.22,754,0
17019,13.25,3226,0
10384,13.35,1437,0
42339,8.00,246,0
256644,9.07,124,0
347550,16.00,69,0
123108,16.08,50,0
262172,16.15,56,0
420288,10.03,11,0
210438,18.13,310,0
390947,8.27,34,0
387642,18.10,29,0
379838,18.18,21,0
345747,8.00,1980,0
146543,20.32,265,0
5899,9.07,143,0
208785,9.32,174,0
55214,14.00,100,0
302863,14.25,80,0
18931,14.33,559,0
371383,14.47,101,0
25214,11.00,76,0
312963,11.35,2334,0
312956,11.40,896,0
433820,11.60,316,0
307416,11.60,290,0
159531,21.02,243,0
793,21.15,205,0
329120,21.17,1182,0
27217,21.28,7179,0
50945,21.45,269,0
26388,21.45,1068,0
152090,21.58,225,0
109934,7.03,195,0
367397,7.10,16,0
466236,7.12,182,0
181278,7.33,102,0
242021,17.17,68,0
11154,17.18,186,0
448566,17.20,135,0
59190,9.10,924,0
5879,9.15,506,0
154579,9.20,146,0
13108,9.30,48,0
6764,19.45,79,0
401337,10.28,4115,0
48744,10.35,324,0
286343,10.45,650,0
140237,10.45,5422,0
19778,10.52,3371,0
168,10.60,7265,0
11225,10.77,1161,0
15849,10.87,199,0
453497,16.05,501,0
2338,16.12,2402,0
269879,16.15,377,0
159417,16.18,2643,0
148732,16.30,1005,0
450730,16.55,226,0
10238,16.55,521,0
53245,16.73,2120,0
292076,9.08,155,0
29917,9.12,100,0
354455,9.32,53,0
455253,18.18,84,0
321469,18.30,78,0
222988,18.37,176,0
241212,9.20,235,0
393642,8.23,86,0
209076,8.25,74,0
393865,8.48,27,0
132878,8.58,413,0
135806,8.88,328,0
142218,8.98,1738,1
311671,9.05,127,0
35441,9.12,258,0
215842,15.13,1131,0
125811,15.20,161,0
125810,15.20,188,0
10552,15.50,424,0
10384,15.52,1437,0
122382,15.55,2636,0
118961,15.67,551,0
360616,8.03,2798,0
468257,8.23,353,0
360594,8.27,97,0
360592,8.27,445,0
28844,8.30,27,0
350841,8.52,2205,1
13645,8.98,120,0
181788,9.12,180,0
11789,9.15,21,0
179652,17.05,494,0
396098,17.58,2214,0
396106,17.68,2706,1
178464,17.78,678,0
344640,18.02,761,0
360616,18.13,2798,0
46857,18.17,590,0
12478,18.17,54,0
53600,9.05,280,0
183802,9.10,161,0
392095,9.33,1868,0
18343,9.45,200,0
50943,9.47,5961,0
56698,9.67,2343,0
56158,9.72,269,0
36101,9.80,717,0
36096,18.08,175,0
56165,18.15,552,0
56705,18.25,328,0
19778,18.33,3371,0
168,18.42,7265,0
34976,18.62,1609,0
409733,18.65,3157,0
2338,18.68,2402,0
136814,18.83,80,0
376313,8.02,85,0
10841,8.40,35,0
94514,15.03,116,0
457752,15.23,138,0
14596,15.43,95,0
466547,8.22,317,0
4655,15.08,282,0
259856,10.15,40,0
259900,10.15,29,0
398473,10.27,65,0
461736,8.05,40,0
182406,8.23,77,0
52867,16.00,409,0
405002,16.08,81,0
10908,16.37,52,0
389389,16.37,55,0
170465,8.13,147,0
7535,19.12,161,0
391631,13.10,142,0
302849,13.20,86,0
238981,13.30,270,0
214598,13.37,127,0
8421,8.03,83,0
259267,17.17,170,0
6235,9.37,441,0
6478,9.43,1462,0
7514,9.47,562,0
148729,9.52,133,0
6894,9.52,1763,0
2289,9.58,701,0
370993,9.70,385,0
341534,9.75,184,0
361916,15.27,1160,0
83711,15.37,510,0
240340,15.47,632,0
466535,15.65,94,0
255794,15.75,3705,0
7618,22.08,67,0
240228,7.27,1123,0
173278,7.38,946,0
331681,7.57,85,0
376011,19.18,784,0
173277,19.22,1665,0
369062,19.50,105,0
282546,16.13,233,0
437742,0.25,9,0
119997,9.25,998,0
159416,19.12,307,0
2211,19.18,1803,1
192367,19.23,390,0
281651,19.30,628,1
59204,19.38,201,0
453495,9.10,144,0
168,16.17,7265,0
11225,16.32,1161,0
11226,16.33,436,0
14719,16.38,278,0
466648,16.48,235,0
239618,7.00,110,0
3064,7.07,396,0
12473,7.15,476,0
83708,7.23,1914,0
409735,7.45,154,0
409733,17.05,3157,0
159412,17.15,297,0
192367,17.25,390,0
246680,17.33,611,0
246682,17.33,1951,0
261420,11.13,166,0
353081,11.18,483,0
119997,11.28,998,0
121018,11.45,1951,0
2338,18.07,2402,0
8344,9.03,145,0
118689,9.12,49,0
331746,18.15,5,0
244167,18.22,42,0
244172,18.22,12,0
433386,18.22,19,0
358100,7.00,12,0
193265,7.02,148,1
114994,7.18,619,0
59198,16.23,1982,0
6478,16.30,1462,0
148730,16.38,341,0
396217,16.62,53,0
271235,1.18,239,0
192366,1.22,1746,0
192367,1.23,390,0
59206,1.40,475,1
240336,1.42,261,0
142205,1.52,1875,0
240846,16.03,51,0
320808,11.02,116,0
397709,11.25,55,0
411697,11.32,59,0
87148,11.53,100,0
7065,16.18,15,0
9773,16.22,63,1
8717,16.42,137,0
251508,9.10,81,0
71247,15.02,67,0
430687,15.12,78,0
6571,8.05,354,0
458284,8.08,398,0
187954,8.15,2095,0
148324,8.25,460,0
93000,8.35,30,1
245315,15.03,304,0
204327,13.40,44,0
213856,13.48,222,1
368996,13.50,206,0
8453,22.18,42,0
406522,22.40,1454,0
406537,22.42,70,0
439236,9.15,168,0
370987,20.03,119,0
125816,10.22,139,0
310426,10.23,432,0
122395,10.57,386,1
8231,10.63,467,1
177896,17.03,110,1
17515,17.12,100,0
154578,17.15,291,0
260043,17.47,874,0
35440,17.80,568,0
369199,18.02,190,1
29903,9.05,117,0
461340,9.12,38,0
10638,9.13,54,0
294956,9.20,176,0
391666,9.23,31,0
7744,21.30,342,0
59195,8.33,1260,0
13606,8.53,390,0
333290,15.08,86,0
333288,15.08,244,0
333274,15.20,302,0
172988,15.30,170,0
252068,15.30,1206,0
240338,15.37,1300,0
272899,15.62,263,0
458284,9.13,398,0
8231,9.37,467,0
274951,9.48,107,0
449577,19.03,140,0
446810,13.12,223,0
373389,13.15,77,0
122394,13.35,894,0
122382,13.37,2636,1
8231,13.43,467,0
55597,13.43,737,0
6913,13.70,26,0
379452,13.77,71,0
180176,13.78,34,0
180180,13.82,113,1
220466,13.85,145,0
220463,13.85,40,0
180180,22.03,113,1
57312,22.42,100,0
276533,19.00,99,0
371116,19.15,30,0
310383,19.20,266,0
271019,19.28,228,0
12498,19.55,637,0
339775,8.07,289,0
179595,8.05,111,0
6898,8.23,114,0
8647,8.33,113,1
69945,8.38,277,0
121348,20.00,49,0
146541,20.08,135,0
8647,20.22,113,1
94510,20.28,179,0
390748,20.40,30,0
15968,9.02,63,0
12471,9.37,224,1
376551,9.43,31,0
255490,9.52,3,0
7505,15.30,223,0
204188,15.33,228,0
210438,15.42,310,0
403210,15.45,98,0
186745,8.02,66,0
279008,17.08,101,0
186730,17.27,380,0
186731,17.28,179,0
272085,10.10,358,0
265701,18.03,367,0
14854,17.02,246,0
416686,17.07,252,0
32241,13.13,196,0
17019,9.23,3226,0
122394,9.35,894,0
450724,9.40,206,0
11039,9.42,501,0
6892,9.68,54,0
192369,9.70,1291,0
1596,9.75,327,0
361923,9.75,2786,0
12875,15.08,320,0
240731,15.10,328,0
83710,15.20,1546,0
59206,15.32,475,0
11331,15.50,409,0
53245,15.60,2120,0
337688,15.82,132,0
9773,14.00,63,0
271938,9.03,311,0
385183,18.05,80,0
353087,18.22,71,0
409718,8.15,322,0
115327,8.20,138,0
265743,8.27,115,0
274384,8.28,126,0
274092,18.28,8,0
42328,18.33,39,0
42336,18.35,29,0
273400,18.38,187,0
345275,9.02,246,0
255479,16.03,695,0
192366,16.28,1746,0
10384,11.10,1437,0
469605,11.30,307,0
22799,17.08,113,0
404064,17.13,61,0
450722,17.18,85,0
122378,17.22,1049,0
312828,17.23,46,0
359577,16.00,227,0
259268,16.12,180,0
38582,8.10,1113,0
312971,8.22,309,0
312957,8.27,1135,0
352930,8.45,51,0
7067,8.47,38,0
421430,16.17,26,0
38580,16.63,180,0
257162,14.15,123,0
14982,14.17,257,0
187954,9.08,2095,0
187955,9.12,180,0
187959,9.12,1173,0
118961,9.33,551,0
243356,9.57,57,0
179652,14.13,494,0
461309,14.18,76,0
434357,14.37,236,0
450732,14.43,238,0
396532,14.47,383,0
187953,14.58,205,0
370035,10.17,64,1
442741,10.20,51,1
410521,10.30,6,0
272677,19.08,9,0
213281,19.20,111,0
402926,9.10,55,0
409733,9.28,3157,0
142027,16.17,181,0
404312,10.05,73,0
200907,10.15,242,0
213670,10.38,99,0
180198,10.42,41,1
180218,10.45,47,0
180198,18.03,41,1
6282,18.22,33,0
387630,18.30,80,0
378625,18.35,74,0
25245,9.18,70,0
185190,18.00,46,0
180198,18.10,41,0
180185,18.12,47,0
140,18.28,73,0
261948,18.38,25,0
366597,2.23,303,0
55592,2.32,439,0
432502,14.00,73,0
331687,14.02,54,0
31389,10.20,23,0
202022,19.25,127,0
274115,9.07,91,0
14058,17.02,290,0
349417,18.12,84,0
391235,20.02,519,0
220466,13.02,145,0
130273,10.02,225,1
9770,10.38,7,0
307420,18.13,17,0
10790,9.08,706,0
325206,9.23,254,0
394497,9.42,44,0
193267,9.57,120,0
401069,11.30,32,0
248655,22.02,31,0
416685,22.05,252,0
253623,22.13,126,0
429338,8.33,235,0
265743,8.42,115,1
265743,16.02,115,1
180189,16.05,73,0
352584,16.42,224,0
352584,8.05,224,0
14346,8.27,54,0
220791,8.33,156,0
241126,16.17,37,0
7872,10.23,60,1
421509,10.25,61,0
392836,18.13,107,0
12080,18.27,208,0
292523,18.30,1385,0
18621,10.10,182,1
5106,10.17,149,0
180199,10.22,140,0
47907,18.10,96,0
58607,21.00,121,1
129735,21.03,119,0
209741,21.10,218,1
360084,21.15,19,0
181800,21.22,505,0
220622,9.00,171,0
368212,9.07,201,0
10896,9.22,110,0
400828,9.28,1147,0
210105,9.43,56,0
246679,17.12,422,0
378625,8.20,74,0
385187,8.23,117,0
423376,18.15,124,0
416678,18.22,80,0
448676,10.25,231,0
312963,10.28,2334,0
305582,17.35,275,0
140128,17.38,592,0
449412,17.42,212,0
212987,17.43,523,0
212966,17.47,49,0
211340,17.10,23,0
83708,9.15,1914,0
2211,14.12,1803,0
192366,14.15,1746,0
148732,14.18,1005,0
240523,14.23,560,0
3648,14.27,328,0
429874,8.08,49,0
416679,8.22,76,0
181326,14.05,20,0
33582,10.13,48,0
11154,10.33,186,0
366728,18.32,67,0
4682,9.20,1817,0
121020,18.10,224,0
159409,18.13,80,0
192366,18.23,1746,0
390747,10.12,118,0
274385,10.30,182,0
180213,10.30,73,0
180134,19.12,52,0
213670,9.43,99,0
47866,16.27,172,0
279090,19.28,26,0
331403,9.08,62,1
16944,9.12,146,0
334026,9.15,137,0
390747,17.05,118,0
331403,17.10,62,1
298761,7.13,308,0
272067,7.35,50,0
356685,13.50,691,0
455862,13.58,18,0
302803,0.25,51,0
278788,10.02,284,0
16826,19.00,262,0
350834,10.02,147,0
4206,10.17,921,0
181800,18.07,505,0
459597,18.57,355,0
396103,18.65,2580,0
396105,18.68,316,0
28631,18.83,696,0
454031,18.85,520,0
56146,10.28,22,0
1148,20.12,111,0
133809,9.02,68,0
2301,9.17,344,0
122395,9.22,386,0
122382,9.23,2636,0
244081,9.57,20,0
214598,9.63,127,0
460347,16.23,65,0
449578,16.30,256,0
173277,16.40,1665,0
272093,9.00,479,0
359614,14.02,84,0
331401,8.13,181,0
11249,16.02,17,0
261942,16.03,12,0
279093,10.00,552,0
280953,10.10,56,0
209165,10.17,156,0
209187,10.18,143,0
397750,13.07,23,0
390926,13.10,96,1
15164,13.12,14,0
173603,8.45,24,0
213856,8.50,222,0
258129,8.57,103,0
258128,8.57,121,0
234275,8.62,96,0
112465,8.63,172,0
6884,17.20,393,0
6885,17.22,262,0
2211,17.38,1803,0
139854,10.13,54,0
14252,17.03,83,0
6275,10.25,45,0
420290,20.20,118,0
319220,20.27,22,0
179652,8.20,494,0
159530,16.12,104,0
159546,16.20,112,0
159550,16.20,149,0
87148,16.25,100,0
122984,12.10,39,0
238448,12.10,78,0
10384,12.20,1437,0
122382,12.23,2636,0
173278,12.32,946,0
118961,12.35,551,0
118959,12.38,100,0
122398,20.48,1470,0
51673,20.53,1942,0
433400,7.03,28,0
214600,13.05,29,0
286304,8.02,125,0
10638,8.17,54,0
294958,8.25,29,0
354473,8.32,131,0
4005,18.22,351,0
12081,18.27,221,0
357494,18.37,46,0
373217,9.05,111,0
4795,15.03,481,0
393776,9.10,461,0
256196,18.02,401,0
366597,9.27,303,0
173277,9.35,1665,0
28025,9.52,791,0
177033,9.67,2296,0
397566,9.78,493,0
142219,9.83,354,0
354563,19.05,380,0
18564,19.07,878,0
18561,19.08,38,0
215842,19.15,1131,0
364902,19.28,628,0
382200,19.32,274,0
26381,9.18,440,0
81834,15.00,99,0
12050,15.25,333,0
179652,11.05,494,0
209084,20.10,118,0
296330,8.10,85,0
302828,8.32,23,0
5172,15.02,184,0
7870,15.27,36,0
421514,15.30,69,0
181397,15.35,129,1
180128,15.48,28,0
180213,15.62,73,0
167030,10.03,109,0
167032,10.03,739,0
242364,18.05,370,0
181284,10.23,209,0
426614,10.30,138,0
261610,15.20,199,0
393397,8.03,19,0
268535,15.00,308,0
414410,15.07,418,0
300002,9.03,165,0
1867,9.08,38,0
28743,16.00,160,0
352444,16.12,286,0
298551,16.15,56,0
401460,12.03,201,0
56378,12.08,100,0
466217,12.17,103,0
458094,12.35,53,0
458445,19.02,215,0
475030,19.03,57,0
96804,19.33,318,0
403990,18.05,170,0
135809,10.17,1088,0
397571,10.20,553,0
397566,10.23,493,0
18558,10.35,64,0
262197,10.38,69,0
35440,10.40,568,0
353854,15.03,219,0
239263,15.12,244,0
142220,15.17,429,0
53639,15.32,491,0
69728,8.00,159,0
27037,8.08,419,0
377525,20.05,133,0
449423,22.00,70,0
78249,22.18,301,0
2338,9.12,2402,0
2211,9.23,1803,0
255962,9.37,79,0
3648,9.37,328,0
26379,9.38,222,0
25953,18.07,439,0
246679,18.10,422,0
83708,18.13,1914,0
10989,18.28,314,0
269877,18.30,309,0
410171,9.02,105,0
366716,9.12,132,0
404273,14.22,628,0
426362,10.03,34,0
397979,10.07,86,0
162750,10.33,108,1
162750,19.00,108,1
8929,19.27,140,0
209891,19.28,392,0
62090,9.05,117,0
181286,9.23,126,0
401596,11.02,275,0
288898,11.03,207,0
433875,21.08,91,0
401594,10.03,197,0
310384,10.22,550,0
274118,17.02,87,0
181803,17.20,471,0
209085,17.27,17,0
5571,9.00,134,0
450720,9.13,520,0
344815,9.45,49,1
344815,20.00,49,1
255833,20.00,104,0
127207,20.08,46,0
177916,20.10,66,0
447080,10.27,11,0
181358,10.37,140,0
447076,19.08,93,0
333995,17.03,226,0
180147,11.20,50,1
375532,21.02,254,0
180147,21.10,50,1
220459,21.18,58,0
257059,15.18,346,0
405942,15.33,76,0
248842,3.40,173,0
6272,16.05,108,0
331401,16.10,181,0
366579,9.13,130,0
237121,14.03,61,0
255498,8.07,515,0
202073,8.17,185,0
244069,17.05,31,0
330089,17.17,45,0
376552,17.43,135,0
255487,17.52,567,0
331749,10.02,28,0
393447,16.02,29,0
397755,16.12,62,1
214295,12.22,96,0
180136,12.42,12,0
275932,21.42,285,0
31388,21.43,18,0
8416,9.07,123,0
310371,16.07,89,0
174027,16.12,73,0
366587,16.15,111,1
250627,11.02,149,0
4655,11.08,282,0
14775,9.02,235,0
24321,9.10,131,0
5194,9.12,511,0
396531,9.17,295,0
6238,9.22,637,0
59200,9.23,202,0
59198,9.25,1982,0
7515,9.33,1489,0
2335,9.57,46,0
2057,9.60,677,0
2333,9.63,70,0
328105,15.05,391,0
2336,15.10,51,0
281650,15.15,899,0
281651,15.33,628,0
394078,15.48,697,0
450739,15.52,189,0
10976,15.58,146,0
278940,10.00,121,0
243406,10.23,23,0
394924,17.05,23,0
250239,17.15,313,1
133051,17.27,16,0
407832,8.08,197,0
371171,8.33,252,0
7504,18.10,39,0
341522,18.10,70,0
184589,18.25,13,0
241902,18.28,52,0
209076,9.13,74,0
273427,9.03,116,0
435437,16.05,150,0
435440,16.05,114,0
214279,10.10,262,0
352442,10.13,177,0
130470,22.03,750,1
214295,22.23,96,0
307424,22.25,97,0
179729,22.28,17,0
279008,10.08,101,0
222257,10.12,476,0
393642,10.20,86,0
8575,10.38,10,0
39615,17.20,18,0
261827,17.33,64,0
239835,17.33,22,0
11101,11.13,291,0
83710,17.10,1546,0
246691,17.13,395,0
449594,11.07,31,0
421521,11.08,23,0
421629,16.13,91,1
10935,16.20,24,0
19846,16.22,67,0
198879,10.05,27,0
14996,10.10,436,0
81225,15.00,28,0
7015,17.02,35,0
272074,17.27,325,0
459440,17.28,90,0
213800,17.30,365,0
42339,11.03,246,0
45302,11.05,173,0
432993,11.12,99,0
352929,21.18,7,0
42334,9.05,77,0
45302,9.07,173,0
339001,9.07,35,0
7810,9.10,315,0
367839,10.08,243,0
114994,10.08,619,0
180186,14.08,29,0
261593,8.07,399,0
288957,23.07,228,0
185199,23.10,33,0
185189,23.12,21,0
450719,23.32,226,1
240239,23.38,65,0
394099,23.38,229,0
39576,9.00,39,0
5894,9.07,328,0
274957,9.15,234,0
2015,14.03,252,0
12675,14.08,43,0
178148,14.25,80,0
109925,11.23,369,0
248853,18.00,11,0
239777,9.02,52,0
242098,9.12,25,0
361322,9.20,283,0
187954,9.25,2095,0
6234,9.38,414,0
473686,9.48,89,0
274114,9.55,103,0
352584,17.05,224,0
142199,17.27,170,0
142204,17.28,361,0
43105,17.35,190,0
262271,19.07,30,0
371119,19.20,24,0
391695,9.02,222,0
42319,9.07,158,0
15051,9.12,129,0
47907,9.15,96,0
25246,9.18,46,0
163850,9.20,38,1
180209,9.28,17,0
180199,13.03,140,0
163850,13.10,38,1
180138,20.07,60,0
447081,20.08,66,0
271237,9.13,12,1
181383,9.20,34,1
439860,9.20,228,0
271938,17.00,311,0
401594,17.02,197,0
181383,17.07,34,1
178133,17.23,86,1
463254,9.02,307,0
272733,9.15,174,0
260224,10.23,108,0
364136,18.13,89,0
310154,11.15,1044,0
406522,11.42,1454,0
408354,11.47,189,0
240718,19.02,135,0
361923,19.22,2786,0
390747,10.00,118,0
167618,18.00,44,0
271814,16.10,164,0
274385,21.00,182,0
